action,group,payoff,player,round,reputation,avg_action,wealth
,9,0,5,85,reputation = 0,0.29545454545454547,2550.0
0.0,9,0,5,86,reputation = 0,0.28888888888888886,2550.0
,9,0,5,87,reputation = 0,0.28888888888888886,2550.0
,9,0,5,88,reputation = 0,0.28888888888888886,2550.0
,9,0,5,89,reputation = 0,0.28888888888888886,2550.0
1.0,9,-150,5,90,reputation = 0,0.30434782608695654,2400.0
,9,0,5,91,reputation = 0,0.30434782608695654,2400.0
,9,0,5,92,reputation = 0,0.30434782608695654,2400.0
,9,0,5,93,reputation = 0,0.30434782608695654,2400.0
1.0,9,-150,5,94,reputation = 0,0.3191489361702128,2250.0
1.0,9,-150,5,95,reputation = 0,0.3333333333333333,2100.0
,9,0,5,96,reputation = 0,0.3333333333333333,2100.0
,9,0,6,1,reputation = 0,,3000.0
0.0,9,0,6,2,reputation = 0,0.0,3000.0
0.0,9,0,6,3,reputation = 0,0.0,3000.0
0.0,9,0,6,4,reputation = 0,0.0,3000.0
,9,250,6,5,reputation = 0,0.0,3250.0
0.0,9,0,6,6,reputation = 0,0.0,3250.0
0.0,9,0,6,7,reputation = 0,0.0,3250.0
,9,250,6,8,reputation = 0,0.0,3500.0
0.0,9,0,6,9,reputation = 0,0.0,3500.0
0.0,9,0,6,10,reputation = 0,0.0,3500.0
0.0,9,0,6,11,reputation = 0,0.0,3500.0
,9,0,6,12,reputation = 0,0.0,3500.0
0.0,9,0,6,13,reputation = 0,0.0,3500.0
0.0,9,0,6,14,reputation = 0,0.0,3500.0
,9,250,6,15,reputation = 0,0.0,3750.0
0.0,9,0,6,16,reputation = 0,0.0,3750.0
0.0,9,0,6,17,reputation = 0,0.0,3750.0
,9,0,6,18,reputation = 0,0.0,3750.0
0.0,9,0,6,19,reputation = 0,0.0,3750.0
0.0,9,0,6,20,reputation = 0,0.0,3750.0
,9,0,6,21,reputation = 0,0.0,3750.0
0.0,9,0,6,22,reputation = 0,0.0,3750.0
0.0,9,0,6,23,reputation = 0,0.0,3750.0
0.0,9,0,6,24,reputation = 0,0.0,3750.0
0.0,9,0,6,25,reputation = 0,0.0,3750.0
0.0,9,0,6,26,reputation = 0,0.0,3750.0
,9,0,6,27,reputation = 0,0.0,3750.0
0.0,9,0,6,28,reputation = 0,0.0,3750.0
,9,0,6,29,reputation = 0,0.0,3750.0
,9,0,6,30,reputation = 0,0.0,3750.0
0.0,9,0,6,31,reputation = 0,0.0,3750.0
,9,0,6,32,reputation = 0,0.0,3750.0
0.0,9,0,6,33,reputation = 0,0.0,3750.0
0.0,9,0,6,34,reputation = 0,0.0,3750.0
0.0,9,0,6,35,reputation = 0,0.0,3750.0
0.0,9,0,6,36,reputation = 0,0.0,3750.0
,9,0,6,37,reputation = 0,0.0,3750.0
,9,0,6,38,reputation = 0,0.0,3750.0
0.0,9,0,6,39,reputation = 0,0.0,3750.0
,9,0,6,40,reputation = 0,0.0,3750.0
0.0,9,0,6,41,reputation = 0,0.0,3750.0
0.0,9,0,6,42,reputation = 0,0.0,3750.0
,9,0,6,43,reputation = 0,0.0,3750.0
0.0,9,0,6,44,reputation = 0,0.0,3750.0
,9,0,6,45,reputation = 0,0.0,3750.0
0.0,9,0,6,46,reputation = 0,0.0,3750.0
,9,0,6,47,reputation = 0,0.0,3750.0
0.0,9,0,6,48,reputation = 0,0.0,3750.0
,9,0,6,49,reputation = 0,0.0,3750.0
0.0,9,0,6,50,reputation = 0,0.0,3750.0
,9,0,6,51,reputation = 0,0.0,3750.0
,9,250,6,52,reputation = 0,0.0,4000.0
,9,0,6,53,reputation = 0,0.0,4000.0
0.0,9,0,6,54,reputation = 0,0.0,4000.0
,9,0,6,55,reputation = 0,0.0,4000.0
0.0,9,0,6,56,reputation = 0,0.0,4000.0
,9,0,6,57,reputation = 0,0.0,4000.0
0.0,9,0,6,58,reputation = 0,0.0,4000.0
,9,0,6,59,reputation = 0,0.0,4000.0
,9,0,6,60,reputation = 0,0.0,4000.0
0.0,9,0,6,61,reputation = 0,0.0,4000.0
0.0,9,0,6,62,reputation = 0,0.0,4000.0
0.0,9,0,6,63,reputation = 0,0.0,4000.0
,9,0,6,64,reputation = 0,0.0,4000.0
0.0,9,0,6,65,reputation = 0,0.0,4000.0
,9,0,6,66,reputation = 0,0.0,4000.0
0.0,9,0,6,67,reputation = 0,0.0,4000.0
,9,0,6,68,reputation = 0,0.0,4000.0
,9,250,6,69,reputation = 0,0.0,4250.0
0.0,9,0,6,70,reputation = 0,0.0,4250.0
0.0,9,0,6,71,reputation = 0,0.0,4250.0
0.0,9,0,6,72,reputation = 0,0.0,4250.0
,9,0,6,73,reputation = 0,0.0,4250.0
0.0,9,0,6,74,reputation = 0,0.0,4250.0
0.0,9,0,6,75,reputation = 0,0.0,4250.0
,9,250,6,76,reputation = 0,0.0,4500.0
0.0,9,0,6,77,reputation = 0,0.0,4500.0
0.0,9,0,6,78,reputation = 0,0.0,4500.0
,9,0,6,79,reputation = 0,0.0,4500.0
,9,0,6,80,reputation = 0,0.0,4500.0
0.0,9,0,6,81,reputation = 0,0.0,4500.0
,9,0,6,82,reputation = 0,0.0,4500.0
0.0,9,0,6,83,reputation = 0,0.0,4500.0
0.0,9,0,6,84,reputation = 0,0.0,4500.0
,9,0,6,85,reputation = 0,0.0,4500.0
,9,0,6,86,reputation = 0,0.0,4500.0
,9,0,6,87,reputation = 0,0.0,4500.0
,9,0,6,88,reputation = 0,0.0,4500.0
0.0,9,0,6,89,reputation = 0,0.0,4500.0
0.0,9,0,6,90,reputation = 0,0.0,4500.0
0.0,9,0,6,91,reputation = 0,0.0,4500.0
,9,0,6,92,reputation = 0,0.0,4500.0
,9,0,6,93,reputation = 0,0.0,4500.0
,9,0,6,94,reputation = 0,0.0,4500.0
0.0,9,0,6,95,reputation = 0,0.0,4500.0
,9,0,6,96,reputation = 0,0.0,4500.0
0.0,9,0,7,1,reputation = 0,0.0,3000.0
0.0,9,0,7,2,reputation = 0,0.0,3000.0
0.0,9,0,7,3,reputation = 0,0.0,3000.0
0.0,9,0,7,4,reputation = 0,0.0,3000.0
0.0,9,0,7,5,reputation = 0,0.0,3000.0
0.0,9,0,7,6,reputation = 0,0.0,3000.0
,9,0,7,7,reputation = 0,0.0,3000.0
0.0,9,0,7,8,reputation = 0,0.0,3000.0
,9,0,7,9,reputation = 0,0.0,3000.0
,9,0,7,10,reputation = 0,0.0,3000.0
0.0,9,0,7,11,reputation = 0,0.0,3000.0
0.0,9,0,7,12,reputation = 0,0.0,3000.0
0.0,9,0,7,13,reputation = 0,0.0,3000.0
,9,0,7,14,reputation = 0,0.0,3000.0
,9,0,7,15,reputation = 0,0.0,3000.0
0.0,9,0,7,16,reputation = 0,0.0,3000.0
,9,250,7,17,reputation = 0,0.0,3250.0
1.0,9,-150,7,18,reputation = 0,0.08333333333333333,3100.0
,9,0,7,19,reputation = 0,0.08333333333333333,3100.0
0.0,9,0,7,20,reputation = 0,0.07692307692307693,3100.0
0.0,9,0,7,21,reputation = 0,0.07142857142857142,3100.0
,9,0,7,22,reputation = 0,0.07142857142857142,3100.0
,9,250,7,23,reputation = 0,0.07142857142857142,3350.0
,9,250,7,24,reputation = 0,0.07142857142857142,3600.0
0.0,9,0,7,25,reputation = 0,0.06666666666666667,3600.0
,9,250,7,26,reputation = 0,0.06666666666666667,3850.0
0.0,9,0,7,27,reputation = 0,0.0625,3850.0
,9,0,7,28,reputation = 0,0.0625,3850.0
,9,0,7,29,reputation = 0,0.0625,3850.0
,9,0,7,30,reputation = 0,0.0625,3850.0
0.0,9,0,7,31,reputation = 0,0.058823529411764705,3850.0
,9,0,7,32,reputation = 0,0.058823529411764705,3850.0
,9,0,7,33,reputation = 0,0.058823529411764705,3850.0
,9,0,7,34,reputation = 0,0.058823529411764705,3850.0
0.0,9,0,7,35,reputation = 0,0.05555555555555555,3850.0
,9,0,7,36,reputation = 0,0.05555555555555555,3850.0
,9,0,7,37,reputation = 0,0.05555555555555555,3850.0
,9,0,7,38,reputation = 0,0.05555555555555555,3850.0
,9,250,7,39,reputation = 0,0.05555555555555555,4100.0
0.0,9,0,7,40,reputation = 0,0.05263157894736842,4100.0
,9,0,7,41,reputation = 0,0.05263157894736842,4100.0
,9,250,7,42,reputation = 0,0.05263157894736842,4350.0
0.0,9,0,7,43,reputation = 0,0.05,4350.0
,9,0,7,44,reputation = 0,0.05,4350.0
0.0,9,0,7,45,reputation = 0,0.047619047619047616,4350.0
,9,0,7,46,reputation = 0,0.047619047619047616,4350.0
,9,0,7,47,reputation = 0,0.047619047619047616,4350.0
0.0,9,0,7,48,reputation = 0,0.045454545454545456,4350.0
0.0,9,0,7,49,reputation = 0,0.043478260869565216,4350.0
,9,0,7,50,reputation = 0,0.043478260869565216,4350.0
0.0,9,0,7,51,reputation = 0,0.041666666666666664,4350.0
0.0,9,0,7,52,reputation = 0,0.04,4350.0
0.0,9,0,7,53,reputation = 0,0.038461538461538464,4350.0
0.0,9,0,7,54,reputation = 0,0.037037037037037035,4350.0
0.0,9,0,7,55,reputation = 0,0.03571428571428571,4350.0
,9,250,7,56,reputation = 0,0.03571428571428571,4600.0
,9,0,7,57,reputation = 0,0.03571428571428571,4600.0
,9,250,7,58,reputation = 0,0.03571428571428571,4850.0
,9,0,7,59,reputation = 0,0.03571428571428571,4850.0
0.0,9,0,7,60,reputation = 0,0.034482758620689655,4850.0
,9,0,7,61,reputation = 0,0.034482758620689655,4850.0
0.0,9,0,7,62,reputation = 0,0.03333333333333333,4850.0
,9,0,7,63,reputation = 0,0.03333333333333333,4850.0
,9,0,7,64,reputation = 0,0.03333333333333333,4850.0
0.0,9,0,7,65,reputation = 0,0.03225806451612903,4850.0
0.0,9,0,7,66,reputation = 0,0.03125,4850.0
,9,0,7,67,reputation = 0,0.03125,4850.0
,9,0,7,68,reputation = 0,0.03125,4850.0
,9,0,7,69,reputation = 0,0.03125,4850.0
0.0,9,0,7,70,reputation = 0,0.030303030303030304,4850.0
,9,0,7,71,reputation = 0,0.030303030303030304,4850.0
,9,0,7,72,reputation = 0,0.030303030303030304,4850.0
,9,0,7,73,reputation = 0,0.030303030303030304,4850.0
0.0,9,0,7,74,reputation = 0,0.029411764705882353,4850.0
,9,0,7,75,reputation = 0,0.029411764705882353,4850.0
,9,0,7,76,reputation = 0,0.029411764705882353,4850.0
,9,0,7,77,reputation = 0,0.029411764705882353,4850.0
0.0,9,0,7,78,reputation = 0,0.02857142857142857,4850.0
0.0,9,0,7,79,reputation = 0,0.027777777777777776,4850.0
,9,0,7,80,reputation = 0,0.027777777777777776,4850.0
,9,0,7,81,reputation = 0,0.027777777777777776,4850.0
0.0,9,0,7,82,reputation = 0,0.02702702702702703,4850.0
0.0,9,0,7,83,reputation = 0,0.02631578947368421,4850.0
,9,0,7,84,reputation = 0,0.02631578947368421,4850.0
,9,0,7,85,reputation = 0,0.02631578947368421,4850.0
0.0,9,0,7,86,reputation = 0,0.02564102564102564,4850.0
0.0,9,0,7,87,reputation = 0,0.025,4850.0
0.0,9,0,7,88,reputation = 0,0.024390243902439025,4850.0
0.0,9,0,7,89,reputation = 0,0.023809523809523808,4850.0
0.0,9,0,7,90,reputation = 0,0.023255813953488372,4850.0
0.0,9,0,7,91,reputation = 0,0.022727272727272728,4850.0
,9,0,7,92,reputation = 0,0.022727272727272728,4850.0
,9,0,7,93,reputation = 0,0.022727272727272728,4850.0
0.0,9,0,7,94,reputation = 0,0.022222222222222223,4850.0
0.0,9,0,7,95,reputation = 0,0.021739130434782608,4850.0
,9,0,7,96,reputation = 0,0.021739130434782608,4850.0
0.0,9,0,8,1,reputation = 0,0.0,3000.0
0.0,9,0,8,2,reputation = 0,0.0,3000.0
,9,0,8,3,reputation = 0,0.0,3000.0
0.0,9,0,8,4,reputation = 0,0.0,3000.0
,9,0,8,5,reputation = 0,0.0,3000.0
,9,0,8,6,reputation = 0,0.0,3000.0
0.0,9,0,8,7,reputation = 0,0.0,3000.0
,9,250,8,8,reputation = 0,0.0,3250.0
0.0,9,0,8,9,reputation = 0,0.0,3250.0
0.0,9,0,8,10,reputation = 0,0.0,3250.0
,9,250,8,11,reputation = 0,0.0,3500.0
,9,0,8,12,reputation = 0,0.0,3500.0
0.0,9,0,8,13,reputation = 0,0.0,3500.0
0.0,9,0,8,14,reputation = 0,0.0,3500.0
0.0,9,0,8,15,reputation = 0,0.0,3500.0
,9,0,8,16,reputation = 0,0.0,3500.0
,9,0,8,17,reputation = 0,0.0,3500.0
,9,250,8,18,reputation = 0,0.0,3750.0
0.0,9,0,8,19,reputation = 0,0.0,3750.0
,9,0,8,20,reputation = 0,0.0,3750.0
,9,0,8,21,reputation = 0,0.0,3750.0
0.0,9,0,8,22,reputation = 0,0.0,3750.0
,9,0,8,23,reputation = 0,0.0,3750.0
0.0,9,0,8,24,reputation = 0,0.0,3750.0
0.0,9,0,8,25,reputation = 0,0.0,3750.0
,9,0,8,26,reputation = 0,0.0,3750.0
,9,0,8,27,reputation = 0,0.0,3750.0
,9,250,8,28,reputation = 0,0.0,4000.0
0.0,9,0,8,29,reputation = 0,0.0,4000.0
,9,0,8,30,reputation = 0,0.0,4000.0
,9,0,8,31,reputation = 0,0.0,4000.0
0.0,9,0,8,32,reputation = 0,0.0,4000.0
0.0,9,0,8,33,reputation = 0,0.0,4000.0
,9,0,8,34,reputation = 0,0.0,4000.0
,9,0,8,35,reputation = 0,0.0,4000.0
,9,0,8,36,reputation = 0,0.0,4000.0
0.0,9,0,8,37,reputation = 0,0.0,4000.0
0.0,9,0,8,38,reputation = 0,0.0,4000.0
,9,0,8,39,reputation = 0,0.0,4000.0
,9,0,8,40,reputation = 0,0.0,4000.0
,9,0,8,41,reputation = 0,0.0,4000.0
0.0,9,0,8,42,reputation = 0,0.0,4000.0
0.0,9,0,8,43,reputation = 0,0.0,4000.0
,9,0,8,44,reputation = 0,0.0,4000.0
0.0,9,0,8,45,reputation = 0,0.0,4000.0
,9,0,8,46,reputation = 0,0.0,4000.0
,9,250,8,47,reputation = 0,0.0,4250.0
0.0,9,0,8,48,reputation = 0,0.0,4250.0
0.0,9,0,8,49,reputation = 0,0.0,4250.0
0.0,9,0,8,50,reputation = 0,0.0,4250.0
,9,0,8,51,reputation = 0,0.0,4250.0
0.0,9,0,8,52,reputation = 0,0.0,4250.0
0.0,9,0,8,53,reputation = 0,0.0,4250.0
0.0,9,0,8,54,reputation = 0,0.0,4250.0
,9,0,8,55,reputation = 0,0.0,4250.0
,9,0,8,56,reputation = 0,0.0,4250.0
,9,250,8,57,reputation = 0,0.0,4500.0
,9,0,8,58,reputation = 0,0.0,4500.0
0.0,9,0,8,59,reputation = 0,0.0,4500.0
0.0,9,0,8,60,reputation = 0,0.0,4500.0
,9,0,8,61,reputation = 0,0.0,4500.0
0.0,9,0,8,62,reputation = 0,0.0,4500.0
0.0,9,0,8,63,reputation = 0,0.0,4500.0
,9,250,8,64,reputation = 0,0.0,4750.0
,9,0,8,65,reputation = 0,0.0,4750.0
0.0,9,0,8,66,reputation = 0,0.0,4750.0
0.0,9,0,8,67,reputation = 0,0.0,4750.0
,9,0,8,68,reputation = 0,0.0,4750.0
,9,0,8,69,reputation = 0,0.0,4750.0
,9,0,8,70,reputation = 0,0.0,4750.0
0.0,9,0,8,71,reputation = 0,0.0,4750.0
0.0,9,0,8,72,reputation = 0,0.0,4750.0
0.0,9,0,8,73,reputation = 0,0.0,4750.0
0.0,9,0,8,74,reputation = 0,0.0,4750.0
,9,0,8,75,reputation = 0,0.0,4750.0
,9,0,8,76,reputation = 0,0.0,4750.0
0.0,9,0,8,77,reputation = 0,0.0,4750.0
,9,0,8,78,reputation = 0,0.0,4750.0
0.0,9,0,8,79,reputation = 0,0.0,4750.0
0.0,9,0,8,80,reputation = 0,0.0,4750.0
0.0,9,0,8,81,reputation = 0,0.0,4750.0
,9,0,8,82,reputation = 0,0.0,4750.0
,9,0,8,83,reputation = 0,0.0,4750.0
,9,0,8,84,reputation = 0,0.0,4750.0
0.0,9,0,8,85,reputation = 0,0.0,4750.0
,9,0,8,86,reputation = 0,0.0,4750.0
,9,0,8,87,reputation = 0,0.0,4750.0
,9,0,8,88,reputation = 0,0.0,4750.0
,9,0,8,89,reputation = 0,0.0,4750.0
,9,250,8,90,reputation = 0,0.0,5000.0
,9,0,8,91,reputation = 0,0.0,5000.0
0.0,9,0,8,92,reputation = 0,0.0,5000.0
0.0,9,0,8,93,reputation = 0,0.0,5000.0
,9,0,8,94,reputation = 0,0.0,5000.0
,9,0,8,95,reputation = 0,0.0,5000.0
,9,0,8,96,reputation = 0,0.0,5000.0
0.0,9,0,9,1,reputation = 0,0.0,3000.0
0.0,9,0,9,2,reputation = 0,0.0,3000.0
0.0,9,0,9,3,reputation = 0,0.0,3000.0
,9,250,9,4,reputation = 0,0.0,3250.0
,9,0,9,5,reputation = 0,0.0,3250.0
,9,0,9,6,reputation = 0,0.0,3250.0
,9,250,9,7,reputation = 0,0.0,3500.0
,9,0,9,8,reputation = 0,0.0,3500.0
1.0,9,-150,9,9,reputation = 0,0.25,3350.0
1.0,9,-150,9,10,reputation = 0,0.4,3200.0
0.0,9,0,9,11,reputation = 0,0.3333333333333333,3200.0
,9,0,9,12,reputation = 0,0.3333333333333333,3200.0
0.0,9,0,9,13,reputation = 0,0.2857142857142857,3200.0
,9,0,9,14,reputation = 0,0.2857142857142857,3200.0
,9,250,9,15,reputation = 0,0.2857142857142857,3450.0
,9,0,9,16,reputation = 0,0.2857142857142857,3450.0
,9,0,9,17,reputation = 0,0.2857142857142857,3450.0
,9,250,9,18,reputation = 0,0.2857142857142857,3700.0
,9,0,9,19,reputation = 0,0.2857142857142857,3700.0
,9,0,9,20,reputation = 0,0.2857142857142857,3700.0
1.0,9,-150,9,21,reputation = 0,0.375,3550.0
1.0,9,-150,9,22,reputation = 0,0.4444444444444444,3400.0
,9,0,9,23,reputation = 0,0.4444444444444444,3400.0
0.0,9,0,9,24,reputation = 0,0.4,3400.0
0.0,9,0,9,25,reputation = 0,0.36363636363636365,3400.0
,9,250,9,26,reputation = 0,0.36363636363636365,3650.0
,9,250,9,27,reputation = 0,0.36363636363636365,3900.0
1.0,9,-150,9,28,reputation = 0,0.4166666666666667,3750.0
1.0,9,-150,9,29,reputation = 0,0.46153846153846156,3600.0
,9,0,9,30,reputation = 0,0.46153846153846156,3600.0
0.0,9,0,9,31,reputation = 0,0.42857142857142855,3600.0
0.0,9,0,9,32,reputation = 0,0.4,3600.0
,9,0,9,33,reputation = 0,0.4,3600.0
,9,250,9,34,reputation = 0,0.4,3850.0
1.0,9,-150,9,35,reputation = 0,0.4375,3700.0
0.0,9,0,9,36,reputation = 0,0.4117647058823529,3700.0
0.0,9,0,9,37,reputation = 0,0.3888888888888889,3700.0
,9,0,9,38,reputation = 0,0.3888888888888889,3700.0
0.0,9,0,9,39,reputation = 0,0.3684210526315789,3700.0
0.0,9,0,9,40,reputation = 0,0.35,3700.0
0.0,9,0,9,41,reputation = 0,0.3333333333333333,3700.0
,9,0,9,42,reputation = 0,0.3333333333333333,3700.0
0.0,9,0,9,43,reputation = 0,0.3181818181818182,3700.0
0.0,9,0,9,44,reputation = 0,0.30434782608695654,3700.0
0.0,9,0,9,45,reputation = 0,0.2916666666666667,3700.0
0.0,9,0,9,46,reputation = 0,0.28,3700.0
0.0,9,0,9,47,reputation = 0,0.2692307692307692,3700.0
,9,0,9,48,reputation = 0,0.2692307692307692,3700.0
0.0,9,0,9,49,reputation = 0,0.25925925925925924,3700.0
,9,0,9,50,reputation = 0,0.25925925925925924,3700.0
0.0,9,0,9,51,reputation = 0,0.25,3700.0
0.0,9,0,9,52,reputation = 0,0.2413793103448276,3700.0
0.0,9,0,9,53,reputation = 0,0.23333333333333334,3700.0
,9,0,9,54,reputation = 0,0.23333333333333334,3700.0
0.0,9,0,9,55,reputation = 0,0.22580645161290322,3700.0
0.0,9,0,9,56,reputation = 0,0.21875,3700.0
,9,250,9,57,reputation = 0,0.21875,3950.0
1.0,9,-150,9,58,reputation = 0,0.24242424242424243,3800.0
0.0,9,0,9,59,reputation = 0,0.23529411764705882,3800.0
,9,0,9,60,reputation = 0,0.23529411764705882,3800.0
,9,0,9,61,reputation = 0,0.23529411764705882,3800.0
,9,0,9,62,reputation = 0,0.23529411764705882,3800.0
0.0,9,0,9,63,reputation = 0,0.22857142857142856,3800.0
0.0,9,0,9,64,reputation = 0,0.2222222222222222,3800.0
0.0,9,0,9,65,reputation = 0,0.21621621621621623,3800.0
0.0,9,0,9,66,reputation = 0,0.21052631578947367,3800.0
0.0,9,0,9,67,reputation = 0,0.20512820512820512,3800.0
0.0,9,0,9,68,reputation = 0,0.2,3800.0
0.0,9,0,9,69,reputation = 0,0.1951219512195122,3800.0
0.0,9,0,9,70,reputation = 0,0.19047619047619047,3800.0
,9,0,9,71,reputation = 0,0.19047619047619047,3800.0
0.0,9,0,9,72,reputation = 0,0.18604651162790697,3800.0
0.0,9,0,9,73,reputation = 0,0.18181818181818182,3800.0
,9,0,9,74,reputation = 0,0.18181818181818182,3800.0
,9,0,9,75,reputation = 0,0.18181818181818182,3800.0
0.0,9,0,9,76,reputation = 0,0.17777777777777778,3800.0
,9,250,9,77,reputation = 0,0.17777777777777778,4050.0
,9,0,9,78,reputation = 0,0.17777777777777778,4050.0
1.0,9,-150,9,79,reputation = 0,0.1956521739130435,3900.0
0.0,9,0,9,80,reputation = 0,0.19148936170212766,3900.0
0.0,9,0,9,81,reputation = 0,0.1875,3900.0
0.0,9,0,9,82,reputation = 0,0.1836734693877551,3900.0
0.0,9,0,9,83,reputation = 0,0.18,3900.0
0.0,9,0,9,84,reputation = 0,0.17647058823529413,3900.0
0.0,9,0,9,85,reputation = 0,0.17307692307692307,3900.0
,9,0,9,86,reputation = 0,0.17307692307692307,3900.0
0.0,9,0,9,87,reputation = 0,0.16981132075471697,3900.0
,9,0,9,88,reputation = 0,0.16981132075471697,3900.0
,9,0,9,89,reputation = 0,0.16981132075471697,3900.0
0.0,9,0,9,90,reputation = 0,0.16666666666666666,3900.0
,9,0,9,91,reputation = 0,0.16666666666666666,3900.0
0.0,9,0,9,92,reputation = 0,0.16363636363636364,3900.0
0.0,9,0,9,93,reputation = 0,0.16071428571428573,3900.0
,9,0,9,94,reputation = 0,0.16071428571428573,3900.0
,9,0,9,95,reputation = 0,0.16071428571428573,3900.0
0.0,9,0,9,96,reputation = 0,0.15789473684210525,3900.0
0.0,9,0,10,1,reputation = 0,0.0,3000.0
0.0,9,0,10,2,reputation = 0,0.0,3000.0
,9,0,10,3,reputation = 0,0.0,3000.0
1.0,9,-150,10,4,reputation = 0,0.3333333333333333,2850.0
1.0,9,-150,10,5,reputation = 0,0.5,2700.0
,9,250,10,6,reputation = 0,0.5,2950.0
1.0,9,-150,10,7,reputation = 0,0.6,2800.0
1.0,9,-150,10,8,reputation = 0,0.6666666666666666,2650.0
,9,0,10,9,reputation = 0,0.6666666666666666,2650.0
,9,0,10,10,reputation = 0,0.6666666666666666,2650.0
,9,250,10,11,reputation = 0,0.6666666666666666,2900.0
,9,0,10,12,reputation = 0,0.6666666666666666,2900.0
,9,250,10,13,reputation = 0,0.6666666666666666,3150.0
,9,0,10,14,reputation = 0,0.6666666666666666,3150.0
1.0,9,-150,10,15,reputation = 0,0.7142857142857143,3000.0
,9,0,10,16,reputation = 0,0.7142857142857143,3000.0
1.0,9,-150,10,17,reputation = 0,0.75,2850.0
1.0,9,-150,10,18,reputation = 0,0.7777777777777778,2700.0
,9,0,10,19,reputation = 0,0.7777777777777778,2700.0
0.0,9,0,10,20,reputation = 0,0.7,2700.0
0.0,9,0,10,21,reputation = 0,0.6363636363636364,2700.0
0.0,9,0,10,22,reputation = 0,0.5833333333333334,2700.0
0.0,9,0,10,23,reputation = 0,0.5384615384615384,2700.0
,9,0,10,24,reputation = 0,0.5384615384615384,2700.0
,9,0,10,25,reputation = 0,0.5384615384615384,2700.0
,9,0,10,26,reputation = 0,0.5384615384615384,2700.0
0.0,9,0,10,27,reputation = 0,0.5,2700.0
0.0,9,0,10,28,reputation = 0,0.4666666666666667,2700.0
0.0,9,0,10,29,reputation = 0,0.4375,2700.0
0.0,9,0,10,30,reputation = 0,0.4117647058823529,2700.0
,9,0,10,31,reputation = 0,0.4117647058823529,2700.0
0.0,9,0,10,32,reputation = 0,0.3888888888888889,2700.0
0.0,9,0,10,33,reputation = 0,0.3684210526315789,2700.0
0.0,9,0,10,34,reputation = 0,0.35,2700.0
,9,0,10,35,reputation = 0,0.35,2700.0
0.0,9,0,10,36,reputation = 0,0.3333333333333333,2700.0
,9,250,10,37,reputation = 0,0.3333333333333333,2950.0
,9,0,10,38,reputation = 0,0.3333333333333333,2950.0
1.0,9,-150,10,39,reputation = 0,0.36363636363636365,2800.0
1.0,9,-150,10,40,reputation = 0,0.391304347826087,2650.0
1.0,9,-150,10,41,reputation = 0,0.4166666666666667,2500.0
1.0,9,-150,10,42,reputation = 0,0.44,2350.0
,9,250,10,43,reputation = 0,0.44,2600.0
,9,250,10,44,reputation = 0,0.44,2850.0
1.0,9,-150,10,45,reputation = 0,0.46153846153846156,2700.0
,9,0,10,46,reputation = 0,0.46153846153846156,2700.0
1.0,9,-150,10,47,reputation = 0,0.48148148148148145,2550.0
,9,0,10,48,reputation = 0,0.48148148148148145,2550.0
,9,250,10,49,reputation = 0,0.48148148148148145,2800.0
,9,250,10,50,reputation = 0,0.48148148148148145,3050.0
,9,250,10,51,reputation = 0,0.48148148148148145,3300.0
1.0,9,-150,10,52,reputation = 0,0.5,3150.0
,9,0,10,53,reputation = 0,0.5,3150.0
,9,0,10,54,reputation = 0,0.5,3150.0
1.0,9,-150,10,55,reputation = 0,0.5172413793103449,3000.0
1.0,9,-150,10,56,reputation = 0,0.5333333333333333,2850.0
1.0,9,-150,10,57,reputation = 0,0.5483870967741935,2700.0
1.0,9,-150,10,58,reputation = 0,0.5625,2550.0
,9,0,10,59,reputation = 0,0.5625,2550.0
0.0,9,0,10,60,reputation = 0,0.5454545454545454,2550.0
0.0,9,0,10,61,reputation = 0,0.5294117647058824,2550.0
0.0,9,0,10,62,reputation = 0,0.5142857142857142,2550.0
,9,0,10,63,reputation = 0,0.5142857142857142,2550.0
,9,0,10,64,reputation = 0,0.5142857142857142,2550.0
,9,0,10,65,reputation = 0,0.5142857142857142,2550.0
0.0,9,0,10,66,reputation = 0,0.5,2550.0
,9,0,10,67,reputation = 0,0.5,2550.0
0.0,9,0,10,68,reputation = 0,0.4864864864864865,2550.0
1.0,9,-150,10,69,reputation = 0,0.5,2400.0
,9,0,10,70,reputation = 0,0.5,2400.0
,9,0,10,71,reputation = 0,0.5,2400.0
0.0,9,0,10,72,reputation = 0,0.48717948717948717,2400.0
0.0,9,0,10,73,reputation = 0,0.475,2400.0
,9,0,10,74,reputation = 0,0.475,2400.0
0.0,9,0,10,75,reputation = 0,0.4634146341463415,2400.0
0.0,9,0,10,76,reputation = 0,0.4523809523809524,2400.0
,9,0,10,77,reputation = 0,0.4523809523809524,2400.0
0.0,9,0,10,78,reputation = 0,0.4418604651162791,2400.0
,9,0,10,79,reputation = 0,0.4418604651162791,2400.0
,9,0,10,80,reputation = 0,0.4418604651162791,2400.0
,9,0,10,81,reputation = 0,0.4418604651162791,2400.0
0.0,9,0,10,82,reputation = 0,0.4318181818181818,2400.0
0.0,9,0,10,83,reputation = 0,0.4222222222222222,2400.0
,9,0,10,84,reputation = 0,0.4222222222222222,2400.0
0.0,9,0,10,85,reputation = 0,0.41304347826086957,2400.0
0.0,9,0,10,86,reputation = 0,0.40425531914893614,2400.0
0.0,9,0,10,87,reputation = 0,0.3958333333333333,2400.0
0.0,9,0,10,88,reputation = 0,0.3877551020408163,2400.0
