version,reputation,group,player,round,action,avg_action,wealth
disincentivized strategic,reputation = 0,081106_1449,14,19,1.0,0.8842105263157896,3084.0
disincentivized strategic,reputation = 0,081106_1449,14,20,1.0,0.89,3244.0
disincentivized strategic,reputation = 0,081106_1449,14,21,1.0,0.8952380952380953,3404.0
disincentivized strategic,reputation = 0,081106_1449,14,22,1.0,0.9,3564.0
disincentivized strategic,reputation = 0,081106_1449,14,23,1.0,0.9043478260869565,3724.0
disincentivized strategic,reputation = 0,081106_1449,14,24,1.0,0.9083333333333333,3804.0
disincentivized strategic,reputation = 0,081106_1449,15,1,0.4,0.4,172.0
disincentivized strategic,reputation = 0,081106_1449,15,2,0.5,0.45,334.0
disincentivized strategic,reputation = 0,081106_1449,15,3,0.8,0.5666666666666668,498.0
disincentivized strategic,reputation = 0,081106_1449,15,4,0.6,0.5750000000000001,666.0
disincentivized strategic,reputation = 0,081106_1449,15,5,0.85,0.6300000000000001,829.0
disincentivized strategic,reputation = 0,081106_1449,15,6,1.0,0.6916666666666668,977.0
disincentivized strategic,reputation = 0,081106_1449,15,7,0.9,0.7214285714285715,1139.0
disincentivized strategic,reputation = 0,081106_1449,15,8,1.0,0.7562500000000001,1299.0
disincentivized strategic,reputation = 0,081106_1449,15,9,1.0,0.7833333333333334,1459.0
disincentivized strategic,reputation = 0,081106_1449,15,10,1.0,0.805,1619.0
disincentivized strategic,reputation = 0,081106_1449,15,11,1.0,0.8227272727272728,1779.0
disincentivized strategic,reputation = 0,081106_1449,15,12,1.0,0.8375,1939.0
disincentivized strategic,reputation = 0,081106_1449,15,13,1.0,0.8500000000000001,2099.0
disincentivized strategic,reputation = 0,081106_1449,15,14,1.0,0.8607142857142858,2259.0
disincentivized strategic,reputation = 0,081106_1449,15,15,1.0,0.87,2419.0
disincentivized strategic,reputation = 0,081106_1449,15,16,1.0,0.878125,2579.0
disincentivized strategic,reputation = 0,081106_1449,15,17,1.0,0.8852941176470589,2739.0
disincentivized strategic,reputation = 0,081106_1449,15,18,1.0,0.8916666666666667,2899.0
disincentivized strategic,reputation = 0,081106_1449,15,19,1.0,0.8973684210526316,3059.0
disincentivized strategic,reputation = 0,081106_1449,15,20,1.0,0.9025000000000001,3219.0
disincentivized strategic,reputation = 0,081106_1449,15,21,1.0,0.9071428571428571,3379.0
disincentivized strategic,reputation = 0,081106_1449,15,22,1.0,0.9113636363636364,3539.0
disincentivized strategic,reputation = 0,081106_1449,15,23,1.0,0.9152173913043479,3699.0
disincentivized strategic,reputation = 0,081106_1449,15,24,1.0,0.9187500000000001,3859.0
disincentivized strategic,reputation = 0,081106_1449,16,1,1.0,1.0,112.0
disincentivized strategic,reputation = 0,081106_1449,16,2,0.9,0.95,234.0
disincentivized strategic,reputation = 0,081106_1449,16,3,1.0,0.9666666666666667,378.0
disincentivized strategic,reputation = 0,081106_1449,16,4,1.0,0.975,506.0
disincentivized strategic,reputation = 0,081106_1449,16,5,1.0,0.9800000000000001,654.0
disincentivized strategic,reputation = 0,081106_1449,16,6,0.85,0.9583333333333334,817.0
disincentivized strategic,reputation = 0,081106_1449,16,7,1.0,0.9642857142857143,969.0
disincentivized strategic,reputation = 0,081106_1449,16,8,1.0,0.96875,1129.0
disincentivized strategic,reputation = 0,081106_1449,16,9,1.0,0.9722222222222222,1289.0
disincentivized strategic,reputation = 0,081106_1449,16,10,1.0,0.975,1449.0
disincentivized strategic,reputation = 0,081106_1449,16,11,1.0,0.9772727272727273,1609.0
disincentivized strategic,reputation = 0,081106_1449,16,12,1.0,0.9791666666666666,1769.0
disincentivized strategic,reputation = 0,081106_1449,16,13,1.0,0.9807692307692307,1929.0
disincentivized strategic,reputation = 0,081106_1449,16,14,1.0,0.9821428571428571,2089.0
disincentivized strategic,reputation = 0,081106_1449,16,15,1.0,0.9833333333333333,2249.0
disincentivized strategic,reputation = 0,081106_1449,16,16,1.0,0.984375,2409.0
disincentivized strategic,reputation = 0,081106_1449,16,17,1.0,0.9852941176470589,2569.0
disincentivized strategic,reputation = 0,081106_1449,16,18,1.0,0.9861111111111112,2729.0
disincentivized strategic,reputation = 0,081106_1449,16,19,1.0,0.9868421052631579,2889.0
disincentivized strategic,reputation = 0,081106_1449,16,20,1.0,0.9875,3049.0
disincentivized strategic,reputation = 0,081106_1449,16,21,1.0,0.9880952380952381,3209.0
disincentivized strategic,reputation = 0,081106_1449,16,22,1.0,0.9886363636363636,3369.0
disincentivized strategic,reputation = 0,081106_1449,16,23,1.0,0.9891304347826086,3529.0
disincentivized strategic,reputation = 0,081106_1449,16,24,1.0,0.9895833333333334,3689.0
disincentivized strategic,reputation = 0,081106_1449,17,1,0.5,0.5,130.0
disincentivized strategic,reputation = 0,081106_1449,17,2,0.2,0.35,266.0
disincentivized strategic,reputation = 0,081106_1449,17,3,0.1,0.26666666666666666,404.0
disincentivized strategic,reputation = 0,081106_1449,17,4,0.3,0.27499999999999997,538.0
disincentivized strategic,reputation = 0,081106_1449,17,5,0.5,0.31999999999999995,652.0
disincentivized strategic,reputation = 0,081106_1449,17,6,0.3,0.31666666666666665,770.0
disincentivized strategic,reputation = 0,081106_1449,17,7,0.5,0.34285714285714286,884.0
disincentivized strategic,reputation = 0,081106_1449,17,8,0.4,0.35,1016.0
disincentivized strategic,reputation = 0,081106_1449,17,9,0.9,0.4111111111111111,1122.0
disincentivized strategic,reputation = 0,081106_1449,17,10,0.1,0.38,1284.0
disincentivized strategic,reputation = 0,081106_1449,17,11,0.5,0.3909090909090909,1398.0
disincentivized strategic,reputation = 0,081106_1449,17,12,0.1,0.36666666666666664,1520.0
disincentivized strategic,reputation = 0,081106_1449,17,13,0.4,0.3692307692307692,1636.0
disincentivized strategic,reputation = 0,081106_1449,17,14,0.1,0.35,1758.0
disincentivized strategic,reputation = 0,081106_1449,17,15,0.6,0.3666666666666666,1862.0
disincentivized strategic,reputation = 0,081106_1449,17,16,0.6,0.3812499999999999,1966.0
disincentivized strategic,reputation = 0,081106_1449,17,17,0.2,0.3705882352941176,2102.0
disincentivized strategic,reputation = 0,081106_1449,17,18,0.15,0.3583333333333333,2215.0
disincentivized strategic,reputation = 0,081106_1449,17,19,0.2,0.35,2327.0
disincentivized strategic,reputation = 0,081106_1449,17,20,0.5,0.3575,2441.0
disincentivized strategic,reputation = 0,081106_1449,17,21,0.4,0.3595238095238095,2573.0
disincentivized strategic,reputation = 0,081106_1449,17,22,0.3,0.3568181818181818,2683.0
disincentivized strategic,reputation = 0,081106_1449,17,23,0.4,0.358695652173913,2799.0
disincentivized strategic,reputation = 0,081106_1449,17,24,0.2,0.3520833333333333,2919.0
disincentivized strategic,reputation = 0,081106_1449,18,1,0.5,0.5,130.0
disincentivized strategic,reputation = 0,081106_1449,18,2,0.5,0.5,236.0
disincentivized strategic,reputation = 0,081106_1449,18,3,0.5,0.5,334.0
disincentivized strategic,reputation = 0,081106_1449,18,4,0.5,0.5,448.0
disincentivized strategic,reputation = 0,081106_1449,18,5,0.3,0.45999999999999996,582.0
disincentivized strategic,reputation = 0,081106_1449,18,6,0.3,0.4333333333333333,700.0
disincentivized strategic,reputation = 0,081106_1449,18,7,0.3,0.4142857142857142,834.0
disincentivized strategic,reputation = 0,081106_1449,18,8,0.5,0.42499999999999993,956.0
disincentivized strategic,reputation = 0,081106_1449,18,9,0.3,0.41111111111111104,1122.0
disincentivized strategic,reputation = 0,081106_1449,18,10,0.8,0.4499999999999999,1214.0
disincentivized strategic,reputation = 0,081106_1449,18,11,0.3,0.4363636363636363,1348.0
disincentivized strategic,reputation = 0,081106_1449,18,12,0.3,0.4249999999999999,1450.0
disincentivized strategic,reputation = 0,081106_1449,18,13,0.3,0.4153846153846153,1576.0
disincentivized strategic,reputation = 0,081106_1449,18,14,0.3,0.40714285714285703,1678.0
disincentivized strategic,reputation = 0,081106_1449,18,15,0.2,0.39333333333333326,1822.0
disincentivized strategic,reputation = 0,081106_1449,18,16,0.2,0.3812499999999999,1966.0
disincentivized strategic,reputation = 0,081106_1449,18,17,0.5,0.388235294117647,2072.0
disincentivized strategic,reputation = 0,081106_1449,18,18,0.2,0.3777777777777777,2180.0
disincentivized strategic,reputation = 0,081106_1449,18,19,0.2,0.3684210526315789,2292.0
disincentivized strategic,reputation = 0,081106_1449,18,20,0.3,0.36499999999999994,2426.0
disincentivized strategic,reputation = 0,081106_1449,18,21,0.5,0.3714285714285714,2548.0
disincentivized strategic,reputation = 0,081106_1449,18,22,0.2,0.3636363636363636,2668.0
disincentivized strategic,reputation = 0,081106_1449,18,23,0.3,0.3608695652173913,2794.0
disincentivized strategic,reputation = 0,081106_1449,18,24,0.3,0.35833333333333334,2904.0
disincentivized strategic,reputation = 0,081107_0848,1,1,0.5,0.5,114.0
disincentivized strategic,reputation = 0,081107_0848,1,2,0.7,0.6,240.0
disincentivized strategic,reputation = 0,081107_0848,1,3,0.6,0.6,400.0
disincentivized strategic,reputation = 0,081107_0848,1,4,0.55,0.5874999999999999,549.0
disincentivized strategic,reputation = 0,081107_0848,1,5,0.8,0.6299999999999999,673.0
disincentivized strategic,reputation = 0,081107_0848,1,6,0.5,0.6083333333333333,827.0
disincentivized strategic,reputation = 0,081107_0848,1,7,0.8,0.6357142857142856,983.0
disincentivized strategic,reputation = 0,081107_0848,1,8,0.4,0.60625,1147.0
disincentivized strategic,reputation = 0,081107_0848,1,9,0.6,0.6055555555555555,1290.2
disincentivized strategic,reputation = 0,081107_0848,1,10,0.9,0.635,1428.2
disincentivized strategic,reputation = 0,081107_0848,1,11,0.3,0.6045454545454545,1592.6
disincentivized strategic,reputation = 0,081107_0848,1,12,0.5,0.5958333333333333,1722.6
disincentivized strategic,reputation = 0,081107_0848,1,13,0.69,0.6030769230769231,1856.8
disincentivized strategic,reputation = 0,081107_0848,1,14,0.83,0.6192857142857143,1995.4
disincentivized strategic,reputation = 0,081107_0848,1,15,0.77,0.6293333333333333,2144.0
disincentivized strategic,reputation = 0,081107_0848,1,16,0.8,0.64,2290.3999
disincentivized strategic,reputation = 0,081107_0848,1,17,0.4,0.6258823529411766,2437.6001
disincentivized strategic,reputation = 0,081107_0848,1,18,0.9,0.6411111111111112,2575.6001
disincentivized strategic,reputation = 0,081107_0848,1,19,0.6,0.6389473684210527,2725.2
disincentivized strategic,reputation = 0,081107_0848,1,20,0.55,0.6345000000000001,2870.2
disincentivized strategic,reputation = 0,081107_0848,1,21,0.69,0.6371428571428572,3026.8
disincentivized strategic,reputation = 0,081107_0848,1,22,0.9,0.6490909090909092,3172.8
disincentivized strategic,reputation = 0,081107_0848,1,23,0.69,0.6508695652173914,3314.2
disincentivized strategic,reputation = 0,081107_0848,1,24,0.5,0.6445833333333334,3459.3999
disincentivized strategic,reputation = 0,081107_0848,2,1,0.3,0.3,134.0
disincentivized strategic,reputation = 0,081107_0848,2,2,0.5,0.4,280.0
disincentivized strategic,reputation = 0,081107_0848,2,3,0.9,0.5666666666666668,410.0
disincentivized strategic,reputation = 0,081107_0848,2,4,0.75,0.6125,539.0
disincentivized strategic,reputation = 0,081107_0848,2,5,0.5,0.5900000000000001,693.0
disincentivized strategic,reputation = 0,081107_0848,2,6,0.8,0.625,817.0
disincentivized strategic,reputation = 0,081107_0848,2,7,0.9,0.6642857142857144,963.0
disincentivized strategic,reputation = 0,081107_0848,2,8,0.9,0.6937500000000001,1077.0
disincentivized strategic,reputation = 0,081107_0848,2,9,0.69,0.6933333333333334,1211.2
disincentivized strategic,reputation = 0,081107_0848,2,10,0.7,0.6940000000000001,1369.2
disincentivized strategic,reputation = 0,081107_0848,2,11,0.88,0.7109090909090909,1475.6
disincentivized strategic,reputation = 0,081107_0848,2,12,0.5,0.6933333333333334,1605.6
disincentivized strategic,reputation = 0,081107_0848,2,13,0.6,0.6861538461538461,1748.8
disincentivized strategic,reputation = 0,081107_0848,2,14,0.69,0.6864285714285714,1901.4
disincentivized strategic,reputation = 0,081107_0848,2,15,0.8,0.6940000000000001,2047.0
disincentivized strategic,reputation = 0,081107_0848,2,16,0.78,0.699375,2195.3999
disincentivized strategic,reputation = 0,081107_0848,2,17,0.69,0.6988235294117646,2313.6001
disincentivized strategic,reputation = 0,081107_0848,2,18,0.7,0.6988888888888888,2471.6001
disincentivized strategic,reputation = 0,081107_0848,2,19,0.77,0.7026315789473683,2604.2
disincentivized strategic,reputation = 0,081107_0848,2,20,0.7,0.7024999999999999,2734.2
disincentivized strategic,reputation = 0,081107_0848,2,21,0.88,0.7109523809523809,2871.8
disincentivized strategic,reputation = 0,081107_0848,2,22,0.8,0.715,3027.8
disincentivized strategic,reputation = 0,081107_0848,2,23,0.69,0.7139130434782608,3169.2
disincentivized strategic,reputation = 0,081107_0848,2,24,0.69,0.7129166666666666,3295.3999
disincentivized strategic,reputation = 0,081107_0848,3,1,1.0,1.0,144.0
disincentivized strategic,reputation = 0,081107_0848,3,2,1.0,1.0,288.0
disincentivized strategic,reputation = 0,081107_0848,3,3,1.0,1.0,432.0
disincentivized strategic,reputation = 0,081107_0848,3,4,1.0,1.0,576.0
disincentivized strategic,reputation = 0,081107_0848,3,5,1.0,1.0,720.0
disincentivized strategic,reputation = 0,081107_0848,3,6,1.0,1.0,872.0
disincentivized strategic,reputation = 0,081107_0848,3,7,1.0,1.0,1024.0
disincentivized strategic,reputation = 0,081107_0848,3,8,1.0,1.0,1176.0
disincentivized strategic,reputation = 0,081107_0848,3,9,1.0,1.0,1258.4
disincentivized strategic,reputation = 0,081107_0848,3,10,1.0,1.0,1344.8
disincentivized strategic,reputation = 0,081107_0848,3,11,1.0,1.0,1432.8
disincentivized strategic,reputation = 0,081107_0848,3,12,0.05,0.9208333333333334,1541.4
disincentivized strategic,reputation = 0,081107_0848,3,13,1.0,0.926923076923077,1623.8
disincentivized strategic,reputation = 0,081107_0848,3,14,0.05,0.8642857142857144,1726.8
disincentivized strategic,reputation = 0,081107_0848,3,15,0.03,0.8086666666666668,1842.2
disincentivized strategic,reputation = 0,081107_0848,3,16,0.01,0.75875,1942.0
disincentivized strategic,reputation = 0,081107_0848,3,17,1.0,0.7729411764705882,2066.8
disincentivized strategic,reputation = 0,081107_0848,3,18,1.0,0.7855555555555556,2219.6001
disincentivized strategic,reputation = 0,081107_0848,3,19,1.0,0.7968421052631579,2379.6001
disincentivized strategic,reputation = 0,081107_0848,3,20,1.0,0.807,2459.6001
disincentivized strategic,reputation = 0,081107_0848,3,21,1.0,0.8161904761904762,2592.3999
disincentivized strategic,reputation = 0,081107_0848,3,22,1.0,0.8245454545454546,2752.3999
disincentivized strategic,reputation = 0,081107_0848,3,23,1.0,0.8321739130434783,2912.3999
disincentivized strategic,reputation = 0,081107_0848,3,24,0.0,0.7975,3012.3999
disincentivized strategic,reputation = 0,081107_0848,4,1,0.8,0.8,164.0
disincentivized strategic,reputation = 0,081107_0848,4,2,0.8,0.8,328.0
disincentivized strategic,reputation = 0,081107_0848,4,3,0.8,0.8000000000000002,492.0
disincentivized strategic,reputation = 0,081107_0848,4,4,0.8,0.8,656.0
disincentivized strategic,reputation = 0,081107_0848,4,5,0.8,0.8,820.0
disincentivized strategic,reputation = 0,081107_0848,4,6,0.9,0.8166666666666668,982.0
disincentivized strategic,reputation = 0,081107_0848,4,7,0.9,0.8285714285714286,1144.0
disincentivized strategic,reputation = 0,081107_0848,4,8,0.9,0.8375000000000001,1306.0
disincentivized strategic,reputation = 0,081107_0848,4,9,0.8,0.8333333333333335,1446.0
disincentivized strategic,reputation = 0,081107_0848,4,10,0.9,0.8400000000000001,1600.0
disincentivized strategic,reputation = 0,081107_0848,4,11,0.8,0.8363636363636364,1732.0
disincentivized strategic,reputation = 0,081107_0848,4,12,0.6,0.8166666666666668,1900.0
disincentivized strategic,reputation = 0,081107_0848,4,13,1.0,0.8307692307692308,2060.0
disincentivized strategic,reputation = 0,081107_0848,4,14,1.0,0.8428571428571429,2220.0
disincentivized strategic,reputation = 0,081107_0848,4,15,1.0,0.8533333333333334,2380.0
disincentivized strategic,reputation = 0,081107_0848,4,16,1.0,0.8625,2540.0
disincentivized strategic,reputation = 0,081107_0848,4,17,1.0,0.8705882352941177,2700.0
disincentivized strategic,reputation = 0,081107_0848,4,18,1.0,0.8777777777777778,2860.0
disincentivized strategic,reputation = 0,081107_0848,4,19,1.0,0.8842105263157896,3020.0
disincentivized strategic,reputation = 0,081107_0848,4,20,1.0,0.89,3180.0
disincentivized strategic,reputation = 0,081107_0848,4,21,1.0,0.8952380952380953,3340.0
disincentivized strategic,reputation = 0,081107_0848,4,22,1.0,0.9,3500.0
disincentivized strategic,reputation = 0,081107_0848,4,23,1.0,0.9043478260869565,3660.0
disincentivized strategic,reputation = 0,081107_0848,4,24,1.0,0.9083333333333333,3820.0
disincentivized strategic,reputation = 0,081107_0848,5,1,0.6,0.6,168.0
disincentivized strategic,reputation = 0,081107_0848,5,2,0.5,0.55,338.0
disincentivized strategic,reputation = 0,081107_0848,5,3,1.0,0.7000000000000001,498.0
disincentivized strategic,reputation = 0,081107_0848,5,4,0.9,0.75,660.0
disincentivized strategic,reputation = 0,081107_0848,5,5,0.9,0.78,822.0
disincentivized strategic,reputation = 0,081107_0848,5,6,0.8,0.7833333333333333,978.0
disincentivized strategic,reputation = 0,081107_0848,5,7,1.0,0.8142857142857143,1114.0
disincentivized strategic,reputation = 0,081107_0848,5,8,0.8,0.8125,1278.0
disincentivized strategic,reputation = 0,081107_0848,5,9,1.0,0.8333333333333334,1438.0
disincentivized strategic,reputation = 0,081107_0848,5,10,0.9,0.8400000000000001,1600.0
disincentivized strategic,reputation = 0,081107_0848,5,11,0.8,0.8363636363636364,1760.0
