reputation,group,player,round,action,payoff,avg_action,wealth
reputation = 1,101007,1016,4,0,90,0.25,280
reputation = 1,101007,1016,5,0,20,0.2,300
reputation = 1,101007,1016,6,1,80,0.3333333333333333,380
reputation = 1,101007,1016,7,1,10,0.42857142857142855,390
reputation = 1,101007,1016,8,0,90,0.375,480
reputation = 1,101007,1016,9,1,10,0.4444444444444444,490
reputation = 1,101007,1016,10,0,90,0.4,580
reputation = 1,101007,1016,11,0,20,0.36363636363636365,600
reputation = 1,101007,1016,12,0,20,0.3333333333333333,620
reputation = 1,101007,1016,13,0,20,0.3076923076923077,640
reputation = 1,101007,1016,14,0,20,0.2857142857142857,660
reputation = 1,101007,1016,15,0,90,0.26666666666666666,750
reputation = 1,101007,1016,16,1,80,0.3125,830
reputation = 1,101007,1016,17,0,90,0.29411764705882354,920
reputation = 1,101007,1016,18,1,80,0.3333333333333333,1000
reputation = 1,101007,1016,19,0,90,0.3157894736842105,1090
reputation = 1,101007,1016,20,0,20,0.3,1110
reputation = 1,101007,1016,21,0,90,0.2857142857142857,1200
reputation = 1,101007,1016,22,0,20,0.2727272727272727,1220
reputation = 1,101007,1016,23,1,10,0.30434782608695654,1230
reputation = 1,101007,1016,24,0,20,0.2916666666666667,1250
reputation = 1,101007,1016,25,0,90,0.28,1340
reputation = 1,101007,1016,26,0,20,0.2692307692307692,1360
reputation = 1,101007,1016,27,0,90,0.25925925925925924,1450
reputation = 1,101007,1016,28,0,20,0.25,1470
reputation = 1,101007,1016,29,1,80,0.27586206896551724,1550
reputation = 1,101007,1016,30,1,80,0.3,1630
reputation = 1,101007,1016,31,1,80,0.3225806451612903,1710
reputation = 1,101007,1016,32,1,10,0.34375,1720
reputation = 1,101007,1016,33,0,90,0.3333333333333333,1810
reputation = 1,101007,1016,34,0,20,0.3235294117647059,1830
reputation = 1,101007,1016,35,1,10,0.34285714285714286,1840
reputation = 1,101007,1016,36,0,20,0.3333333333333333,1860
reputation = 1,101007,1016,37,0,20,0.32432432432432434,1880
reputation = 1,101007,1016,38,1,80,0.34210526315789475,1960
reputation = 1,101007,1016,39,0,20,0.3333333333333333,1980
reputation = 1,101007,1017,1,0,20,0.0,20
reputation = 1,101007,1017,2,1,10,0.5,30
reputation = 1,101007,1017,3,1,80,0.6666666666666666,110
reputation = 1,101007,1017,4,1,10,0.75,120
reputation = 1,101007,1017,5,1,10,0.8,130
reputation = 1,101007,1017,6,1,10,0.8333333333333334,140
reputation = 1,101007,1017,7,1,80,0.8571428571428571,220
reputation = 1,101007,1017,8,1,80,0.875,300
reputation = 1,101007,1017,9,0,90,0.7777777777777778,390
reputation = 1,101007,1017,10,1,80,0.8,470
reputation = 1,101007,1017,11,0,90,0.7272727272727273,560
reputation = 1,101007,1017,12,0,20,0.6666666666666666,580
reputation = 1,101007,1017,13,1,80,0.6923076923076923,660
reputation = 1,101007,1017,14,0,20,0.6428571428571429,680
reputation = 1,101007,1017,15,1,80,0.6666666666666666,760
reputation = 1,101007,1017,16,1,80,0.6875,840
reputation = 1,101007,1017,17,1,80,0.7058823529411765,920
reputation = 1,101007,1017,18,1,10,0.7222222222222222,930
reputation = 1,101007,1017,19,1,80,0.7368421052631579,1010
reputation = 1,101007,1017,20,1,80,0.75,1090
reputation = 1,101007,1017,21,0,20,0.7142857142857143,1110
reputation = 1,101007,1017,22,1,80,0.7272727272727273,1190
reputation = 1,101007,1017,23,1,10,0.7391304347826086,1200
reputation = 1,101007,1017,24,0,20,0.7083333333333334,1220
reputation = 1,101007,1017,25,0,90,0.68,1310
reputation = 1,101007,1017,26,1,10,0.6923076923076923,1320
reputation = 1,101007,1017,27,1,80,0.7037037037037037,1400
reputation = 1,101007,1017,28,1,80,0.7142857142857143,1480
reputation = 1,101007,1017,29,1,80,0.7241379310344828,1560
reputation = 1,101007,1017,30,1,10,0.7333333333333333,1570
reputation = 1,101007,1017,31,1,80,0.7419354838709677,1650
reputation = 1,101007,1017,32,1,80,0.75,1730
reputation = 1,101007,1017,33,0,90,0.7272727272727273,1820
reputation = 1,101007,1017,34,1,80,0.7352941176470589,1900
reputation = 1,101007,1017,35,1,10,0.7428571428571429,1910
reputation = 1,101007,1017,36,0,20,0.7222222222222222,1930
reputation = 1,101007,1017,37,1,80,0.7297297297297297,2010
reputation = 1,101007,1017,38,1,80,0.7368421052631579,2090
reputation = 1,101007,1017,39,1,80,0.7435897435897436,2170
reputation = 1,101007,1018,1,1,10,1.0,10
reputation = 1,101007,1018,2,0,90,0.5,100
reputation = 1,101007,1018,3,0,20,0.3333333333333333,120
reputation = 1,101007,1018,4,1,10,0.5,130
reputation = 1,101007,1018,5,0,20,0.4,150
reputation = 1,101007,1018,6,0,20,0.3333333333333333,170
reputation = 1,101007,1018,7,1,10,0.42857142857142855,180
reputation = 1,101007,1018,8,1,10,0.5,190
reputation = 1,101007,1018,9,0,90,0.4444444444444444,280
reputation = 1,101007,1018,10,0,20,0.4,300
reputation = 1,101007,1018,11,1,10,0.45454545454545453,310
reputation = 1,101007,1018,12,0,90,0.4166666666666667,400
reputation = 1,101007,1018,13,0,20,0.38461538461538464,420
reputation = 1,101007,1018,14,1,10,0.42857142857142855,430
reputation = 1,101007,1018,15,0,20,0.4,450
reputation = 1,101007,1018,16,1,10,0.4375,460
reputation = 1,101007,1018,17,1,80,0.47058823529411764,540
reputation = 1,101007,1018,18,0,90,0.4444444444444444,630
reputation = 1,101007,1018,19,1,10,0.47368421052631576,640
reputation = 1,101007,1018,20,1,10,0.5,650
reputation = 1,101007,1018,21,1,80,0.5238095238095238,730
reputation = 1,101007,1018,22,1,10,0.5454545454545454,740
reputation = 1,101007,1018,23,1,80,0.5652173913043478,820
reputation = 1,101007,1018,24,0,90,0.5416666666666666,910
reputation = 1,101007,1018,25,0,20,0.52,930
reputation = 1,101007,1018,26,1,10,0.5384615384615384,940
reputation = 1,101007,1018,27,1,80,0.5555555555555556,1020
reputation = 1,101007,1018,28,1,10,0.5714285714285714,1030
reputation = 1,101007,1018,29,1,10,0.5862068965517241,1040
reputation = 1,101007,1018,30,1,80,0.6,1120
reputation = 1,101007,1018,31,1,80,0.6129032258064516,1200
reputation = 1,101007,1018,32,1,80,0.625,1280
reputation = 1,101007,1018,33,1,80,0.6363636363636364,1360
reputation = 1,101007,1018,34,1,80,0.6470588235294118,1440
reputation = 1,101007,1018,35,1,10,0.6571428571428571,1450
reputation = 1,101007,1018,36,1,80,0.6666666666666666,1530
reputation = 1,101007,1018,37,1,80,0.6756756756756757,1610
reputation = 1,101007,1018,38,1,80,0.6842105263157895,1690
reputation = 1,101007,1018,39,1,80,0.6923076923076923,1770
reputation = 1,101007,1019,1,0,90,0.0,90
reputation = 1,101007,1019,2,1,10,0.5,100
reputation = 1,101007,1019,3,0,20,0.3333333333333333,120
reputation = 1,101007,1019,4,0,20,0.25,140
reputation = 1,101007,1019,5,1,10,0.4,150
reputation = 1,101007,1019,6,1,80,0.5,230
reputation = 1,101007,1019,7,0,20,0.42857142857142855,250
reputation = 1,101007,1019,8,0,90,0.375,340
reputation = 1,101007,1019,9,0,20,0.3333333333333333,360
reputation = 1,101007,1019,10,0,20,0.3,380
reputation = 1,101007,1019,11,0,20,0.2727272727272727,400
reputation = 1,101007,1019,12,1,10,0.3333333333333333,410
reputation = 1,101007,1019,13,0,20,0.3076923076923077,430
reputation = 1,101007,1019,14,0,20,0.2857142857142857,450
reputation = 1,101007,1019,15,0,90,0.26666666666666666,540
reputation = 1,101007,1019,16,0,90,0.25,630
reputation = 1,101007,1019,17,0,20,0.23529411764705882,650
reputation = 1,101007,1019,18,1,10,0.2777777777777778,660
reputation = 1,101007,1019,19,1,80,0.3157894736842105,740
reputation = 1,101007,1019,20,0,20,0.3,760
reputation = 1,101007,1019,21,1,80,0.3333333333333333,840
reputation = 1,101007,1019,22,1,80,0.36363636363636365,920
reputation = 1,101007,1019,23,1,80,0.391304347826087,1000
reputation = 1,101007,1019,24,1,80,0.4166666666666667,1080
reputation = 1,101007,1019,25,1,10,0.44,1090
reputation = 1,101007,1019,26,1,80,0.46153846153846156,1170
reputation = 1,101007,1019,27,1,80,0.48148148148148145,1250
reputation = 1,101007,1019,28,1,80,0.5,1330
reputation = 1,101007,1019,29,1,80,0.5172413793103449,1410
reputation = 1,101007,1019,30,1,80,0.5333333333333333,1490
reputation = 1,101007,1019,31,1,10,0.5483870967741935,1500
reputation = 1,101007,1019,32,1,80,0.5625,1580
reputation = 1,101007,1019,33,1,80,0.5757575757575758,1660
reputation = 1,101007,1019,34,1,80,0.5882352941176471,1740
reputation = 1,101007,1019,35,1,10,0.6,1750
reputation = 1,101007,1019,36,1,80,0.6111111111111112,1830
reputation = 1,101007,1019,37,1,10,0.6216216216216216,1840
reputation = 1,101007,1019,38,1,80,0.631578947368421,1920
reputation = 1,101007,1019,39,1,10,0.6410256410256411,1930
reputation = 1,101007,1020,1,1,80,1.0,80
reputation = 1,101007,1020,2,0,20,0.5,100
reputation = 1,101007,1020,3,0,90,0.3333333333333333,190
reputation = 1,101007,1020,4,0,90,0.25,280
reputation = 1,101007,1020,5,1,80,0.4,360
reputation = 1,101007,1020,6,1,10,0.5,370
reputation = 1,101007,1020,7,0,90,0.42857142857142855,460
reputation = 1,101007,1020,8,0,20,0.375,480
reputation = 1,101007,1020,9,1,80,0.4444444444444444,560
reputation = 1,101007,1020,10,0,90,0.4,650
reputation = 1,101007,1020,11,1,10,0.45454545454545453,660
reputation = 1,101007,1020,12,0,90,0.4166666666666667,750
reputation = 1,101007,1020,13,0,20,0.38461538461538464,770
reputation = 1,101007,1020,14,0,20,0.35714285714285715,790
reputation = 1,101007,1020,15,0,20,0.3333333333333333,810
reputation = 1,101007,1020,16,1,80,0.375,890
reputation = 1,101007,1020,17,1,80,0.4117647058823529,970
reputation = 1,101007,1020,18,1,80,0.4444444444444444,1050
reputation = 1,101007,1020,19,0,20,0.42105263157894735,1070
reputation = 1,101007,1020,20,1,80,0.45,1150
reputation = 1,101007,1020,21,1,80,0.47619047619047616,1230
reputation = 1,101007,1020,22,1,80,0.5,1310
reputation = 1,101007,1020,23,1,80,0.5217391304347826,1390
reputation = 1,101007,1020,24,1,80,0.5416666666666666,1470
reputation = 1,101007,1020,25,1,80,0.56,1550
reputation = 1,101007,1020,26,1,80,0.5769230769230769,1630
reputation = 1,101007,1020,27,1,80,0.5925925925925926,1710
reputation = 1,101007,1020,28,1,80,0.6071428571428571,1790
reputation = 1,101007,1020,29,1,80,0.6206896551724138,1870
reputation = 1,101007,1020,30,0,90,0.6,1960
reputation = 1,101007,1020,31,0,20,0.5806451612903226,1980
reputation = 1,101007,1020,32,0,90,0.5625,2070
reputation = 1,101007,1020,33,0,20,0.5454545454545454,2090
reputation = 1,101007,1020,34,1,10,0.5588235294117647,2100
reputation = 1,101007,1020,35,1,10,0.5714285714285714,2110
reputation = 1,101007,1020,36,1,80,0.5833333333333334,2190
reputation = 1,101007,1020,37,1,80,0.5945945945945946,2270
reputation = 1,101007,1020,38,1,80,0.6052631578947368,2350
reputation = 1,101007,1020,39,1,80,0.6153846153846154,2430
reputation = 1,101007,1021,1,1,80,1.0,80
reputation = 1,101007,1021,2,1,80,1.0,160
reputation = 1,101007,1021,3,0,90,0.6666666666666666,250
reputation = 1,101007,1021,4,1,80,0.75,330
reputation = 1,101007,1021,5,1,80,0.8,410
reputation = 1,101007,1021,6,1,80,0.8333333333333334,490
reputation = 1,101007,1021,7,1,80,0.8571428571428571,570
reputation = 1,101007,1021,8,1,10,0.875,580
reputation = 1,101007,1021,9,1,80,0.8888888888888888,660
reputation = 1,101007,1021,10,0,20,0.8,680
reputation = 1,101007,1021,11,1,10,0.8181818181818182,690
reputation = 1,101007,1021,12,1,80,0.8333333333333334,770
reputation = 1,101007,1021,13,1,10,0.8461538461538461,780
reputation = 1,101007,1021,14,0,90,0.7857142857142857,870
reputation = 1,101007,1021,15,1,10,0.8,880
reputation = 1,101007,1021,16,1,80,0.8125,960
reputation = 1,101007,1021,17,1,80,0.8235294117647058,1040
reputation = 1,101007,1021,18,1,80,0.8333333333333334,1120
reputation = 1,101007,1021,19,1,80,0.8421052631578947,1200
reputation = 1,101007,1021,20,1,80,0.85,1280
reputation = 1,101007,1021,21,0,90,0.8095238095238095,1370
reputation = 1,101007,1021,22,1,80,0.8181818181818182,1450
reputation = 1,101007,1021,23,1,80,0.8260869565217391,1530
reputation = 1,101007,1021,24,1,80,0.8333333333333334,1610
reputation = 1,101007,1021,25,0,20,0.8,1630
reputation = 1,101007,1021,26,1,80,0.8076923076923077,1710
reputation = 1,101007,1021,27,1,10,0.8148148148148148,1720
reputation = 1,101007,1021,28,1,80,0.8214285714285714,1800
reputation = 1,101007,1021,29,1,80,0.8275862068965517,1880
reputation = 1,101007,1021,30,1,80,0.8333333333333334,1960
reputation = 1,101007,1021,31,0,20,0.8064516129032258,1980
reputation = 1,101007,1021,32,1,80,0.8125,2060
reputation = 1,101007,1021,33,1,80,0.8181818181818182,2140
reputation = 1,101007,1021,34,1,80,0.8235294117647058,2220
reputation = 1,101007,1021,35,1,80,0.8285714285714286,2300
reputation = 1,101007,1021,36,0,90,0.8055555555555556,2390
reputation = 1,101007,1021,37,1,80,0.8108108108108109,2470
reputation = 1,101007,1021,38,1,80,0.8157894736842105,2550
reputation = 1,101007,1021,39,0,20,0.7948717948717948,2570
reputation = 1,101007,1022,1,1,80,1.0,80
reputation = 1,101007,1022,2,1,80,1.0,160
reputation = 1,101007,1022,3,0,90,0.6666666666666666,250
reputation = 1,101007,1022,4,1,80,0.75,330
reputation = 1,101007,1022,5,1,10,0.8,340
reputation = 1,101007,1022,6,0,20,0.6666666666666666,360
reputation = 1,101007,1022,7,1,80,0.7142857142857143,440
reputation = 1,101007,1022,8,0,20,0.625,460
reputation = 1,101007,1022,9,1,80,0.6666666666666666,540
reputation = 1,101007,1022,10,0,90,0.6,630
reputation = 1,101007,1022,11,1,10,0.6363636363636364,640
reputation = 1,101007,1022,12,1,10,0.6666666666666666,650
reputation = 1,101007,1022,13,0,20,0.6153846153846154,670
reputation = 1,101007,1022,14,1,80,0.6428571428571429,750
reputation = 1,101007,1022,15,1,80,0.6666666666666666,830
reputation = 1,101007,1022,16,1,80,0.6875,910
reputation = 1,101007,1022,17,1,80,0.7058823529411765,990
reputation = 1,101007,1022,18,0,90,0.6666666666666666,1080
reputation = 1,101007,1022,19,0,20,0.631578947368421,1100
reputation = 1,101007,1022,20,1,80,0.65,1180
reputation = 1,101007,1022,21,1,80,0.6666666666666666,1260
reputation = 1,101007,1022,22,1,80,0.6818181818181818,1340
reputation = 1,101007,1022,23,0,90,0.6521739130434783,1430
reputation = 1,101007,1022,24,1,80,0.6666666666666666,1510
reputation = 1,101007,1022,25,1,80,0.68,1590
reputation = 1,101007,1022,26,0,90,0.6538461538461539,1680
reputation = 1,101007,1022,27,0,20,0.6296296296296297,1700
reputation = 1,101007,1022,28,1,80,0.6428571428571429,1780
reputation = 1,101007,1022,29,1,80,0.6551724137931034,1860
reputation = 1,101007,1022,30,1,80,0.6666666666666666,1940
reputation = 1,101007,1022,31,1,80,0.6774193548387096,2020
reputation = 1,101007,1022,32,1,80,0.6875,2100
reputation = 1,101007,1022,33,1,80,0.696969696969697,2180
reputation = 1,101007,1022,34,1,80,0.7058823529411765,2260
reputation = 1,101007,1022,35,1,80,0.7142857142857143,2340
reputation = 1,101007,1022,36,1,10,0.7222222222222222,2350
reputation = 1,101007,1022,37,1,80,0.7297297297297297,2430
reputation = 1,101007,1022,38,0,90,0.7105263157894737,2520
reputation = 1,101007,1022,39,0,20,0.6923076923076923,2540
reputation = 1,101007,1023,1,1,80,1.0,80
reputation = 1,101007,1023,2,1,10,1.0,90
reputation = 1,101007,1023,3,0,20,0.6666666666666666,110
reputation = 1,101007,1023,4,1,80,0.75,190
reputation = 1,101007,1023,5,1,80,0.8,270
reputation = 1,101007,1023,6,1,80,0.8333333333333334,350
reputation = 1,101007,1023,7,0,90,0.7142857142857143,440
reputation = 1,101007,1023,8,1,80,0.75,520
reputation = 1,101007,1023,9,0,90,0.6666666666666666,610
reputation = 1,101007,1023,10,1,80,0.7,690
reputation = 1,101007,1023,11,1,80,0.7272727272727273,770
reputation = 1,101007,1023,12,0,20,0.6666666666666666,790
reputation = 1,101007,1023,13,1,80,0.6923076923076923,870
reputation = 1,101007,1023,14,0,90,0.6428571428571429,960
reputation = 1,101007,1023,15,0,20,0.6,980
reputation = 1,101007,1023,16,1,10,0.625,990
reputation = 1,101007,1023,17,1,80,0.6470588235294118,1070
reputation = 1,101007,1023,18,1,80,0.6666666666666666,1150
reputation = 1,101007,1023,19,0,20,0.631578947368421,1170
reputation = 1,101007,1023,20,1,80,0.65,1250
reputation = 1,101007,1023,21,0,90,0.6190476190476191,1340
reputation = 1,101007,1023,22,0,20,0.5909090909090909,1360
reputation = 1,101007,1023,23,1,80,0.6086956521739131,1440
reputation = 1,101007,1023,24,0,90,0.5833333333333334,1530
reputation = 1,101007,1023,25,1,10,0.6,1540
reputation = 1,101007,1023,26,0,20,0.5769230769230769,1560
reputation = 1,101007,1023,27,1,80,0.5925925925925926,1640
reputation = 1,101007,1023,28,0,20,0.5714285714285714,1660
reputation = 1,101007,1023,29,1,80,0.5862068965517241,1740
reputation = 1,101007,1023,30,1,80,0.6,1820
reputation = 1,101007,1023,31,1,80,0.6129032258064516,1900
reputation = 1,101007,1023,32,0,90,0.59375,1990
reputation = 1,101007,1023,33,1,80,0.6060606060606061,2070
reputation = 1,101007,1023,34,1,80,0.6176470588235294,2150
reputation = 1,101007,1023,35,1,80,0.6285714285714286,2230
reputation = 1,101007,1023,36,1,80,0.6388888888888888,2310
reputation = 1,101007,1023,37,1,10,0.6486486486486487,2320
reputation = 1,101007,1023,38,1,10,0.6578947368421053,2330
reputation = 1,101007,1023,39,1,80,0.6666666666666666,2410
reputation = 1,101007,1024,1,1,10,1.0,10
reputation = 1,101007,1024,2,1,80,1.0,90
reputation = 1,101007,1024,3,1,80,1.0,170
reputation = 1,101007,1024,4,1,80,1.0,250
reputation = 1,101007,1024,5,1,80,1.0,330
reputation = 1,101007,1024,6,1,80,1.0,410
reputation = 1,101007,1024,7,1,10,1.0,420
reputation = 1,101007,1024,8,1,80,1.0,500
reputation = 1,101007,1024,9,1,10,1.0,510
reputation = 1,101007,1024,10,1,80,1.0,590
reputation = 1,101007,1024,11,1,10,1.0,600
reputation = 1,101007,1024,12,0,20,0.9166666666666666,620
reputation = 1,101007,1024,13,1,80,0.9230769230769231,700
reputation = 1,101007,1024,14,0,20,0.8571428571428571,720
reputation = 1,101007,1024,15,0,20,0.8,740
reputation = 1,101007,1024,16,1,80,0.8125,820
reputation = 1,101007,1024,17,0,20,0.7647058823529411,840
reputation = 1,101007,1024,18,1,80,0.7777777777777778,920
reputation = 1,101007,1024,19,1,80,0.7894736842105263,1000
reputation = 1,101007,1024,20,1,80,0.8,1080
reputation = 1,101007,1024,21,0,90,0.7619047619047619,1170
reputation = 1,101007,1024,22,1,80,0.7727272727272727,1250
reputation = 1,101007,1024,23,0,20,0.7391304347826086,1270
reputation = 1,101007,1024,24,1,80,0.75,1350
reputation = 1,101007,1024,25,1,80,0.76,1430
reputation = 1,101007,1024,26,0,20,0.7307692307692307,1450
reputation = 1,101007,1024,27,1,80,0.7407407407407407,1530
reputation = 1,101007,1024,28,1,80,0.75,1610
reputation = 1,101007,1024,29,1,80,0.7586206896551724,1690
reputation = 1,101007,1024,30,1,80,0.7666666666666667,1770
reputation = 1,101007,1024,31,1,10,0.7741935483870968,1780
reputation = 1,101007,1024,32,0,90,0.75,1870
reputation = 1,101007,1024,33,1,80,0.7575757575757576,1950
reputation = 1,101007,1024,34,1,80,0.7647058823529411,2030
reputation = 1,101007,1024,35,1,80,0.7714285714285715,2110
reputation = 1,101007,1024,36,0,20,0.75,2130
reputation = 1,101007,1024,37,0,20,0.7297297297297297,2150
reputation = 1,101007,1024,38,1,10,0.7368421052631579,2160
reputation = 1,101007,1024,39,1,10,0.7435897435897436,2170
reputation = 1,103008,1001,1,0,90,0.0,90
reputation = 1,103008,1001,2,1,80,0.5,170
reputation = 1,103008,1001,3,1,80,0.6666666666666666,250
reputation = 1,103008,1001,4,0,20,0.5,270
reputation = 1,103008,1001,5,0,20,0.4,290
reputation = 1,103008,1001,6,1,80,0.5,370
reputation = 1,103008,1001,7,1,10,0.5714285714285714,380
reputation = 1,103008,1001,8,0,20,0.5,400
reputation = 1,103008,1001,9,1,80,0.5555555555555556,480
reputation = 1,103008,1001,10,1,80,0.6,560
reputation = 1,103008,1001,11,0,20,0.5454545454545454,580
reputation = 1,103008,1001,12,0,20,0.5,600
reputation = 1,103008,1001,13,1,80,0.5384615384615384,680
reputation = 1,103008,1001,14,1,80,0.5714285714285714,760
reputation = 1,103008,1001,15,1,80,0.6,840
reputation = 1,103008,1001,16,1,80,0.625,920
reputation = 1,103008,1001,17,0,90,0.5882352941176471,1010
reputation = 1,103008,1001,18,1,80,0.6111111111111112,1090
reputation = 1,103008,1001,19,1,80,0.631578947368421,1170
reputation = 1,103008,1001,20,1,80,0.65,1250
reputation = 1,103008,1001,21,1,10,0.6666666666666666,1260
reputation = 1,103008,1001,22,1,80,0.6818181818181818,1340
reputation = 1,103008,1001,23,1,80,0.6956521739130435,1420
reputation = 1,103008,1001,24,1,80,0.7083333333333334,1500
reputation = 1,103008,1001,25,1,80,0.72,1580
reputation = 1,103008,1001,26,0,90,0.6923076923076923,1670
reputation = 1,103008,1001,27,1,80,0.7037037037037037,1750
reputation = 1,103008,1001,28,1,80,0.7142857142857143,1830
reputation = 1,103008,1001,29,1,80,0.7241379310344828,1910
reputation = 1,103008,1001,30,1,80,0.7333333333333333,1990
reputation = 1,103008,1001,31,1,80,0.7419354838709677,2070
reputation = 1,103008,1001,32,1,80,0.75,2150
reputation = 1,103008,1001,33,1,80,0.7575757575757576,2230
reputation = 1,103008,1001,34,1,80,0.7647058823529411,2310
reputation = 1,103008,1001,35,1,80,0.7714285714285715,2390
reputation = 1,103008,1001,36,1,80,0.7777777777777778,2470
reputation = 1,103008,1001,37,1,80,0.7837837837837838,2550
reputation = 1,103008,1001,38,1,80,0.7894736842105263,2630
reputation = 1,103008,1001,39,1,80,0.7948717948717948,2710
reputation = 1,103008,1002,1,0,20,0.0,20
reputation = 1,103008,1002,2,1,10,0.5,30
reputation = 1,103008,1002,3,0,20,0.3333333333333333,50
reputation = 1,103008,1002,4,0,90,0.25,140
reputation = 1,103008,1002,5,1,10,0.4,150
reputation = 1,103008,1002,6,0,20,0.3333333333333333,170
reputation = 1,103008,1002,7,1,10,0.42857142857142855,180
reputation = 1,103008,1002,8,0,20,0.375,200
reputation = 1,103008,1002,9,0,20,0.3333333333333333,220
reputation = 1,103008,1002,10,0,90,0.3,310
reputation = 1,103008,1002,11,0,20,0.2727272727272727,330
reputation = 1,103008,1002,12,0,20,0.25,350
reputation = 1,103008,1002,13,0,20,0.23076923076923078,370
reputation = 1,103008,1002,14,0,20,0.21428571428571427,390
reputation = 1,103008,1002,15,0,90,0.2,480
reputation = 1,103008,1002,16,0,90,0.1875,570
reputation = 1,103008,1002,17,1,10,0.23529411764705882,580
reputation = 1,103008,1002,18,0,90,0.2222222222222222,670
reputation = 1,103008,1002,19,1,10,0.2631578947368421,680
reputation = 1,103008,1002,20,0,90,0.25,770
reputation = 1,103008,1002,21,1,80,0.2857142857142857,850
reputation = 1,103008,1002,22,1,10,0.3181818181818182,860
reputation = 1,103008,1002,23,0,90,0.30434782608695654,950
reputation = 1,103008,1002,24,1,10,0.3333333333333333,960
reputation = 1,103008,1002,25,0,90,0.32,1050
reputation = 1,103008,1002,26,1,10,0.34615384615384615,1060
reputation = 1,103008,1002,27,1,10,0.37037037037037035,1070
reputation = 1,103008,1002,28,0,90,0.35714285714285715,1160
reputation = 1,103008,1002,29,1,80,0.3793103448275862,1240
reputation = 1,103008,1002,30,1,80,0.4,1320
reputation = 1,103008,1002,31,1,80,0.41935483870967744,1400
reputation = 1,103008,1002,32,1,80,0.4375,1480
reputation = 1,103008,1002,33,1,80,0.45454545454545453,1560
reputation = 1,103008,1002,34,1,80,0.47058823529411764,1640
reputation = 1,103008,1002,35,1,80,0.4857142857142857,1720
reputation = 1,103008,1002,36,0,90,0.4722222222222222,1810
reputation = 1,103008,1002,37,1,10,0.4864864864864865,1820
reputation = 1,103008,1002,38,1,80,0.5,1900
reputation = 1,103008,1002,39,1,80,0.5128205128205128,1980
reputation = 1,103008,1003,1,1,80,1.0,80
reputation = 1,103008,1003,2,0,20,0.5,100
reputation = 1,103008,1003,3,1,80,0.6666666666666666,180
reputation = 1,103008,1003,4,0,90,0.5,270
reputation = 1,103008,1003,5,1,10,0.6,280
reputation = 1,103008,1003,6,0,20,0.5,300
reputation = 1,103008,1003,7,0,20,0.42857142857142855,320
reputation = 1,103008,1003,8,1,80,0.5,400
reputation = 1,103008,1003,9,0,20,0.4444444444444444,420
reputation = 1,103008,1003,10,0,90,0.4,510
reputation = 1,103008,1003,11,1,80,0.45454545454545453,590
reputation = 1,103008,1003,12,0,90,0.4166666666666667,680
reputation = 1,103008,1003,13,0,20,0.38461538461538464,700
reputation = 1,103008,1003,14,0,20,0.35714285714285715,720
reputation = 1,103008,1003,15,1,80,0.4,800
reputation = 1,103008,1003,16,1,80,0.4375,880
reputation = 1,103008,1003,17,1,80,0.47058823529411764,960
reputation = 1,103008,1003,18,1,80,0.5,1040
reputation = 1,103008,1003,19,1,80,0.5263157894736842,1120
reputation = 1,103008,1003,20,1,80,0.55,1200
reputation = 1,103008,1003,21,1,80,0.5714285714285714,1280
reputation = 1,103008,1003,22,1,80,0.5909090909090909,1360
reputation = 1,103008,1003,23,0,20,0.5652173913043478,1380
reputation = 1,103008,1003,24,1,80,0.5833333333333334,1460
reputation = 1,103008,1003,25,1,80,0.6,1540
reputation = 1,103008,1003,26,1,80,0.6153846153846154,1620
reputation = 1,103008,1003,27,1,80,0.6296296296296297,1700
reputation = 1,103008,1003,28,0,20,0.6071428571428571,1720
reputation = 1,103008,1003,29,1,80,0.6206896551724138,1800
reputation = 1,103008,1003,30,1,80,0.6333333333333333,1880
reputation = 1,103008,1003,31,1,80,0.6451612903225806,1960
reputation = 1,103008,1003,32,1,80,0.65625,2040
reputation = 1,103008,1003,33,1,80,0.6666666666666666,2120
reputation = 1,103008,1003,34,1,80,0.6764705882352942,2200
reputation = 1,103008,1003,35,1,80,0.6857142857142857,2280
reputation = 1,103008,1003,36,1,80,0.6944444444444444,2360
reputation = 1,103008,1003,37,1,80,0.7027027027027027,2440
reputation = 1,103008,1003,38,1,80,0.7105263157894737,2520
reputation = 1,103008,1003,39,1,80,0.717948717948718,2600
reputation = 1,103008,1004,1,1,80,1.0,80
reputation = 1,103008,1004,2,1,80,1.0,160
reputation = 1,103008,1004,3,1,10,1.0,170
reputation = 1,103008,1004,4,1,80,1.0,250
reputation = 1,103008,1004,5,1,10,1.0,260
reputation = 1,103008,1004,6,0,90,0.8333333333333334,350
reputation = 1,103008,1004,7,0,20,0.7142857142857143,370
reputation = 1,103008,1004,8,0,20,0.625,390
reputation = 1,103008,1004,9,1,80,0.6666666666666666,470
reputation = 1,103008,1004,10,0,20,0.6,490
reputation = 1,103008,1004,11,0,20,0.5454545454545454,510
reputation = 1,103008,1004,12,1,80,0.5833333333333334,590
reputation = 1,103008,1004,13,1,10,0.6153846153846154,600
reputation = 1,103008,1004,14,0,20,0.5714285714285714,620
reputation = 1,103008,1004,15,0,20,0.5333333333333333,640
reputation = 1,103008,1004,16,1,80,0.5625,720
reputation = 1,103008,1004,17,1,80,0.5882352941176471,800
reputation = 1,103008,1004,18,1,80,0.6111111111111112,880
